Time[frame],Time[s],MSD[um^2],N
0,0,0,0
1,0.033,0.0182486,30233
2,0.066,0.0345771,25986
3,0.099,0.0490336,22669
4,0.132,0.0624779,19881
5,0.165,0.075146,17486
6,0.198,0.0873239,15370
7,0.231,0.098891,13494
8,0.264,0.110589,11856
9,0.297,0.122405,10398
10,0.33,0.133946,9100
11,0.363,0.145136,7942
12,0.396,0.156454,6910
13,0.429,0.166733,5982
14,0.462,0.176149,5131
15,0.495,0.18614,4357
16,0.528,0.196036,3656
17,0.561,0.206404,3034
18,0.594,0.215689,2493
19,0.627,0.225787,2005
20,0.66,0.234664,1578
21,0.693,0.245913,1201
22,0.726,0.258993,858
23,0.759,0.279394,547
24,0.792,0.283178,260
25,0.825,0,0
26,0.858,0,0
27,0.891,0,0
28,0.924,0,0
29,0.957,0,0
30,0.99,0,0
