Time[frame],Time[s],MSD[um^2],N
0,0,0,0
1,0.033,0.00930294,40858
2,0.066,0.0144613,36231
3,0.099,0.0182638,32563
4,0.132,0.0213441,29472
5,0.165,0.0238062,26724
6,0.198,0.0256937,24271
7,0.231,0.0272766,22043
8,0.264,0.0291822,20010
9,0.297,0.0308972,18150
10,0.33,0.0323707,16414
11,0.363,0.0336714,14800
12,0.396,0.0349794,13307
13,0.429,0.0365405,11911
14,0.462,0.0376894,10593
15,0.495,0.0383468,9347
16,0.528,0.0389617,8168
17,0.561,0.0395852,7050
18,0.594,0.0399621,5987
19,0.627,0.0401546,4979
20,0.66,0.0406014,4038
21,0.693,0.0414597,3144
22,0.726,0.0425593,2295
23,0.759,0.0412136,1492
24,0.792,0.0392991,720
25,0.825,0,0
26,0.858,0,0
27,0.891,0,0
28,0.924,0,0
29,0.957,0,0
30,0.99,0,0
