Time[frame],Time[s],MSD[um^2],N
0,0,0,0
1,0.033,0.0232215,53892
2,0.066,0.043823,45813
3,0.099,0.0628747,39380
4,0.132,0.0804537,34033
5,0.165,0.0968757,29461
6,0.198,0.113003,25509
7,0.231,0.128631,22105
8,0.264,0.144173,19119
9,0.297,0.158964,16493
10,0.33,0.174076,14199
11,0.363,0.18979,12191
12,0.396,0.205222,10418
13,0.429,0.219384,8880
14,0.462,0.232711,7508
15,0.495,0.244582,6288
16,0.528,0.256257,5223
17,0.561,0.268883,4283
18,0.594,0.282024,3449
19,0.627,0.292386,2722
20,0.66,0.301853,2086
21,0.693,0.312322,1547
22,0.726,0.324239,1072
23,0.759,0.333129,661
24,0.792,0.35251,310
25,0.825,0,0
26,0.858,0,0
27,0.891,0,0
28,0.924,0,0
29,0.957,0,0
30,0.99,0,0
