Time[frame],Time[s],MSD[um^2],N
0,0,0,0
1,0.033,0.0259386,39883
2,0.066,0.0492963,34750
3,0.099,0.0705134,29617
4,0.132,0.0909532,25373
5,0.165,0.110517,21780
6,0.198,0.129214,18712
7,0.231,0.147048,16072
8,0.264,0.163825,13768
9,0.297,0.179661,11774
10,0.33,0.194549,10063
11,0.363,0.20832,8576
12,0.396,0.22011,7290
13,0.429,0.230476,6171
14,0.462,0.241969,5185
15,0.495,0.252279,4328
16,0.528,0.261193,3574
17,0.561,0.268647,2931
18,0.594,0.282999,2383
19,0.627,0.295621,1894
20,0.66,0.30689,1466
21,0.693,0.314842,1088
22,0.726,0.327787,756
23,0.759,0.343644,466
24,0.792,0.356847,215
25,0.825,0,0
26,0.858,0,0
27,0.891,0,0
28,0.924,0,0
29,0.957,0,0
30,0.99,0,0
