Time[frame],Time[s],MSD[um^2],N
0,0,0,0
1,0.033,0.0104992,28142
2,0.066,0.0174566,25324
3,0.099,0.0228621,22506
4,0.132,0.0273229,20147
5,0.165,0.0313893,18107
6,0.198,0.0351311,16319
7,0.231,0.038428,14729
8,0.264,0.0412407,13279
9,0.297,0.0436493,11944
10,0.33,0.0455112,10717
11,0.363,0.0476567,9587
12,0.396,0.0498194,8548
13,0.429,0.0521012,7607
14,0.462,0.0545312,6737
15,0.495,0.0565371,5918
16,0.528,0.0585834,5138
17,0.561,0.0599795,4411
18,0.594,0.0613059,3719
19,0.627,0.0629637,3087
20,0.66,0.065243,2492
21,0.693,0.0656654,1930
22,0.726,0.0651162,1408
23,0.759,0.0657989,916
24,0.792,0.0645351,447
25,0.825,0,0
26,0.858,0,0
27,0.891,0,0
28,0.924,0,0
29,0.957,0,0
30,0.99,0,0
